Record_ID,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category,Crop
5271,2017,Whole Year ,Karnataka,446607,3531305000.0,8182.769667,7906.962945050122,Very High,Coconut 
5272,2017,Whole Year ,Karnataka,1026,379.0,0.365,0.3693957115009746,Low,Coriander
5273,2017,Kharif     ,Karnataka,9378,1824810.0,3.038636364,3.500015344130486,High,Cotton(lint)
5274,2017,Rabi       ,Karnataka,25572,13684.0,0.75,0.7537932113248866,Low,Cotton(lint)
5275,2017,Kharif     ,Karnataka,86555,13684.0,0.2388,0.226757553000982,Low,Cowpea(Lobia)
5276,2017,Rabi       ,Karnataka,8570,13684.0,0.413809524,0.4102683780630105,Low,Cowpea(Lobia)
5277,2017,Summer     ,Karnataka,4471,1333.0,0.272857143,0.2981435920375755,Low,Cowpea(Lobia)
5278,2017,Kharif     ,Karnataka,82844,155813.0,1.775862069,0.2981435920375755,Medium,Dry chillies
5279,2017,Rabi       ,Karnataka,10328,21421.0,2.047692308,2.0740704879938034,Medium,Dry chillies
5280,2017,Summer     ,Karnataka,7164,14241.0,0.982466216,1.98785594639866,Medium,Dry chillies
5281,2017,Whole Year ,Karnataka,5584,4901.0,1.068888889,0.8776862464183381,Medium,Garlic
5282,2017,Whole Year ,Karnataka,20809,537454.0,25.74913043,25.82795905617761,Very High,Ginger
5283,2017,Rabi       ,Karnataka,1265207,975878.0,0.737916667,0.7713188434777867,Low,Gram
5284,2017,Kharif     ,Karnataka,389994,429732.0,1.095,1.101893875290389,Medium,Groundnut
5285,2017,Rabi       ,Karnataka,3381,7601.0,2.245,2.248151434486838,Medium,Groundnut
5286,2017,Summer     ,Karnataka,171476,199005.0,1.151818182,1.1605414168746646,Medium,Groundnut
5287,2017,Kharif     ,Karnataka,47383,13684.0,0.74,0.6909229048392883,Low,Horse-gram
5288,2017,Rabi       ,Karnataka,125758,79274.0,0.587692308,0.6303694397175528,Low,Horse-gram
5289,2017,Kharif     ,Karnataka,92465,153017.0,1.866470588,0.6303694397175528,Medium,Jowar
5290,2017,Rabi       ,Karnataka,993591,1106755.0,1.0705,1.1138939463018485,Medium,Jowar
5291,2017,Summer     ,Karnataka,2042,4238.0,2.093,2.075416258570029,Medium,Jowar
5292,2017,Rabi       ,Karnataka,9378,792.0,0.366666667,0.3452484742807323,Low,Linseed
5293,2017,Kharif     ,Karnataka,1183334,5150460.0,4.282857143,4.352498956338616,High,Maize
5294,2017,Rabi       ,Karnataka,100156,371937.0,0.982466216,3.7135768201605495,High,Maize
5295,2017,Summer     ,Karnataka,23518,88268.0,3.739230769,3.753210306998896,High,Maize
5296,2017,Whole Year ,Karnataka,9,0.0,0.0,0.0,Low,Mesta
5297,2017,Kharif     ,Karnataka,391710,127396.0,0.264090909,0.3252304000408465,Low,Moong(Green Gram)
5298,2017,Rabi       ,Karnataka,4122,687.0,0.18625,0.1666666666666666,Low,Moong(Green Gram)
5299,2017,Summer     ,Karnataka,9378,205.0,0.283333333,0.2759084791386272,Low,Moong(Green Gram)
5300,2017,Kharif     ,Karnataka,4444,960.0,0.207391304,0.216021602160216,Low,Niger seed
5301,2017,Kharif     ,Karnataka,117973,1302084.0,11.2825,11.03713561577649,Very High,Onion
5302,2017,Rabi       ,Karnataka,21870,310093.0,13.49416667,14.178920896204849,Very High,Onion
5303,2017,Summer     ,Karnataka,5651,68169.0,11.80772727,12.063174659352327,Very High,Onion
5304,2017,Rabi       ,Karnataka,10383,7599.0,0.701176471,0.7318694019069633,Low,Other  Rabi pulses
5305,2017,Kharif     ,Karnataka,59826,58153.0,0.8096,0.9720355698191422,Low,Other Kharif pulses
5306,2017,Kharif     ,Karnataka,23219,223849.0,9.301176471,9.640768336276324,Very High,Potato
5307,2017,Rabi       ,Karnataka,5557,103976.0,18.17769231,18.710815188051107,Very High,Potato
5308,2017,Summer     ,Karnataka,1705,23510.0,14.78714286,13.788856304985336,Very High,Potato
5309,2017,Kharif     ,Karnataka,727642,1486852.0,1.927222222,2.0433839717883244,Medium,Ragi
5310,2017,Rabi       ,Karnataka,42291,67706.0,1.685,1.600955285994656,Medium,Ragi
5311,2017,Summer     ,Karnataka,7902,13734.0,1.791428571,1.7380410022779045,Medium,Ragi
5312,2017,Kharif     ,Karnataka,2340,390.0,0.152941176,0.1666666666666666,Low,Rapeseed &Mustard
5313,2017,Kharif     ,Karnataka,737547,2123100.0,2.9,2.8785962114956742,Medium,Rice
5314,2017,Rabi       ,Karnataka,30634,81726.0,2.773076923,2.667820069204152,Medium,Rice
5315,2017,Summer     ,Karnataka,224744,702645.0,3.063703704,3.12642384223828,High,Rice
5316,2017,Rabi       ,Karnataka,33701,30342.0,0.714615385,0.9003293670810956,Low,Safflower
5317,2017,Whole Year ,Karnataka,348,87.0,0.21,0.9003293670810956,Low,Sannhamp
5318,2017,Kharif     ,Karnataka,35612,31244.0,0.915862069,0.8773447152645176,Low,Sesamum
5319,2017,Kharif     ,Karnataka,34463,25038.0,0.832727273,0.7265182949830252,Low,Small millets
5320,2017,Kharif     ,Karnataka,276536,423142.0,0.982466216,1.5301515896664448,Medium,Soyabean
5321,2017,Whole Year ,Karnataka,400000,37460951.0,91.89956522,93.6523775,Very High,Sugarcane
5322,2017,Kharif     ,Karnataka,111388,112325.0,0.952173913,1.0084120372032894,Low,Sunflower
5323,2017,Rabi       ,Karnataka,57696,33635.0,0.926875,1.0084120372032894,Low,Sunflower
5324,2017,Summer     ,Karnataka,9378,4831.0,1.3175,1.2035376183358246,Medium,Sunflower
5325,2017,Whole Year ,Karnataka,2766,35891.0,12.25,12.975777295733913,Very High,Sweet potato
5326,2017,Whole Year ,Karnataka,731,6116.0,8.602,8.366621067031463,Very High,Tapioca
5327,2017,Whole Year ,Karnataka,95371,89191.0,1.01,0.9352004278030008,Medium,Tobacco
5328,2017,Whole Year ,Karnataka,19339,122764.0,6.2215,6.348001447851492,Very High,Turmeric
5329,2017,Kharif     ,Karnataka,132397,13684.0,0.377,0.4844369585413566,Low,Urad
5330,2017,Rabi       ,Karnataka,3179,1418.0,0.4825,0.4460522176785153,Low,Urad
5331,2017,Summer     ,Karnataka,992,523.0,0.48875,0.5272177419354839,Low,Urad
5332,2017,Rabi       ,Karnataka,193338,219087.0,1.065333333,1.1331812680383575,Medium,Wheat
5333,2017,Whole Year ,Kerala,94580,108516.0,0.850714286,1.1473461619792769,Low,Arecanut
5334,2017,Whole Year ,Kerala,207,323.0,1.56,1.5603864734299515,Medium,Arhar/Tur
5335,2017,Whole Year ,Kerala,62108,565829.0,8.570714286,9.110404456752754,Very High,Banana
5336,2017,Whole Year ,Kerala,85141,37955.0,0.335,0.4457899249480274,Low,Black pepper
5337,2017,Whole Year ,Kerala,39080,18350.0,0.11,0.4695496417604913,Low,Cardamom
5338,2017,Whole Year ,Kerala,39720,25629.0,0.33,0.6452416918429003,Low,Cashewnut
5339,2017,Whole Year ,Kerala,9378,5230000000.0,0.982466216,6877.570047985188,Very High,Coconut 
5340,2017,Whole Year ,Kerala,84,132.0,1.57,1.5714285714285714,Medium,Cotton(lint)
5341,2017,Whole Year ,Kerala,71,398.0,5.61,1.5714285714285714,High,Garlic
5342,2017,Whole Year ,Kerala,4370,18979.0,3.752857143,4.343020594965675,High,Ginger
5343,2017,Whole Year ,Kerala,274,382.0,1.39,1.3941605839416058,Medium,Groundnut
5344,2017,Whole Year ,Kerala,174,139.0,0.8,0.7988505747126436,Low,Jowar
5345,2017,Whole Year ,Kerala,70,160.0,0.982466216,2.264364562694594,Medium,Maize
5346,2017,Whole Year ,Kerala,9,0.0,0.0,0.0,Low,Onion
5347,2017,Kharif     ,Kerala,1785,1614.0,1.017692308,0.9042016806722688,Medium,Other Kharif pulses
5348,2017,Whole Year ,Kerala,516,7303.0,0.982466216,14.1531007751938,Very High,Potato
5349,2017,Whole Year ,Kerala,86,110.0,1.36,1.2716763005780347,Medium,Ragi
5350,2017,Autumn     ,Kerala,58278,148913.0,2.217692308,2.555218092590686,Medium,Rice
5351,2017,Summer     ,Kerala,49693,153463.0,2.733571429,3.0882216811220897,Medium,Rice
5352,2017,Winter     ,Kerala,81115,218934.0,2.483571429,3.0882216811220897,Medium,Rice
5353,2017,Whole Year ,Kerala,9378,90.0,0.924,0.3764052462526766,Low,Sesamum
5354,2017,Whole Year ,Kerala,23,17.0,0.72,0.7230965546575925,Low,Small millets
5355,2017,Whole Year ,Kerala,1047,115110.0,68.18888889,109.87196398879804,Very High,Sugarcane
5356,2017,Whole Year ,Kerala,295,4277.0,0.982466216,14.498305084745764,Very High,Sweet potato
5357,2017,Whole Year ,Kerala,70193,2697319.0,0.982466216,38.42717934836807,Very High,Tapioca
5358,2017,Whole Year ,Kerala,10,16.0,1.6,1.6,Medium,Tobacco
5359,2017,Whole Year ,Kerala,2778,8822.0,3.020714286,1.6,High,Turmeric
5360,2017,Whole Year ,Kerala,1,1.0,1.0,1.0,Low,Wheat
5361,2017,Whole Year ,Tamil Nadu,6740,14926.0,2.313043478,2.214540059347181,Medium,Arecanut
5362,2017,Kharif     ,Tamil Nadu,49225,53786.0,1.103928571,1.0926561706449975,Medium,Arhar/Tur
5363,2017,Kharif     ,Tamil Nadu,46028,108435.0,2.344166667,2.3558486138871992,Medium,Bajra
5364,2017,Rabi       ,Tamil Nadu,17001,35113.0,2.121851852,2.0653490971119344,Medium,Bajra
5365,2017,Whole Year ,Tamil Nadu,78482,3044122.0,37.84677419,38.78751815702964,Very High,Banana
5366,2017,Whole Year ,Tamil Nadu,5265,1149.0,0.163125,0.2182336182336182,Low,Black pepper
5367,2017,Whole Year ,Tamil Nadu,3876,351.0,0.081,0.0905572755417956,Low,Cardamom
5368,2017,Whole Year ,Tamil Nadu,85883,0.0,0.0,0.0,Low,Cashewnut
5369,2017,Kharif     ,Tamil Nadu,4374,1419.0,0.3748,0.3244170096021948,Low,Castor seed
5370,2017,Whole Year ,Tamil Nadu,436024,4176500000.0,9387.334516,9578.601177916811,Very High,Coconut 
5371,2017,Whole Year ,Tamil Nadu,9378,4112.0,0.565454545,0.5104270109235353,Low,Coriander
5372,2017,Kharif     ,Tamil Nadu,138290,337.0,0.0,0.0024369079470677,Low,Cotton(lint)
5373,2017,Rabi       ,Tamil Nadu,43341,101.0,0.0,0.0023303569368496,Low,Cotton(lint)
5374,2017,Kharif     ,Tamil Nadu,47378,34028.0,0.7148,0.7182236481067162,Low,Cowpea(Lobia)
5375,2017,Rabi       ,Tamil Nadu,14233,9260.0,0.6084,0.6506007166444179,Low,Cowpea(Lobia)
5376,2017,Whole Year ,Tamil Nadu,9378,18108.0,0.707741935,0.4104261106074343,Low,Dry chillies
5377,2017,Whole Year ,Tamil Nadu,760,4338.0,4.2975,5.707894736842105,High,Garlic
5378,2017,Whole Year ,Tamil Nadu,380,7425.0,19.705,19.539473684210527,Very High,Ginger
5379,2017,Rabi       ,Tamil Nadu,5205,4820.0,0.947333333,0.926032660902978,Low,Gram
5380,2017,Kharif     ,Tamil Nadu,188544,463781.0,2.411666667,2.459802486422268,Medium,Groundnut
5381,2017,Rabi       ,Tamil Nadu,138808,543671.0,3.660322581,3.916712293239583,High,Groundnut
5382,2017,Kharif     ,Tamil Nadu,8712,6273.0,0.77,0.7200413223140496,Low,Horse-gram
5383,2017,Rabi       ,Tamil Nadu,53495,42261.0,0.794782609,0.7899990653332087,Low,Horse-gram
5384,2017,Kharif     ,Tamil Nadu,241351,274962.0,1.407307692,1.139261904860556,Medium,Jowar
5385,2017,Rabi       ,Tamil Nadu,144295,155699.0,1.232307692,1.0790325375099623,Medium,Jowar
5386,2017,Kharif     ,Tamil Nadu,166195,1532106.0,8.962,9.218724991726589,Very High,Maize
5387,2017,Rabi       ,Tamil Nadu,158323,1059526.0,6.956785714,6.692179910688908,Very High,Maize
5388,2017,Kharif     ,Tamil Nadu,29447,17926.0,0.642142857,0.6087547118551975,Low,Moong(Green Gram)
5389,2017,Rabi       ,Tamil Nadu,151140,60333.0,0.446296296,0.3991861849940452,Low,Moong(Green Gram)
5390,2017,Kharif     ,Tamil Nadu,9378,61084.0,9.714166667,9.706658191641507,Very High,Onion
5391,2017,Rabi       ,Tamil Nadu,16518,153558.0,9.684074074,9.2964039229931,Very High,Onion
5392,2017,Rabi       ,Tamil Nadu,10235,6758.0,0.66,0.6602833414753297,Low,Other  Rabi pulses
5393,2017,Kharif     ,Tamil Nadu,3174,3861.0,0.741363636,1.216446124763705,Low,Other Cereals
5394,2017,Rabi       ,Tamil Nadu,3352,13684.0,1.091538462,1.3251789976133652,Medium,Other Cereals
5395,2017,Kharif     ,Tamil Nadu,29294,19342.0,0.671818182,0.6602717279989077,Low,Other Kharif pulses
5396,2017,Kharif     ,Tamil Nadu,2358,40817.0,16.698,17.310008481764207,Very High,Potato
5397,2017,Rabi       ,Tamil Nadu,1224,27698.0,23.12,22.62908496732026,Very High,Potato
5398,2017,Kharif     ,Tamil Nadu,62373,213587.0,3.3212,3.4243502797684897,High,Ragi
5399,2017,Rabi       ,Tamil Nadu,24140,107745.0,4.336538462,4.463338856669428,High,Ragi
5400,2017,Rabi       ,Tamil Nadu,292,67.0,0.08,0.2294520547945205,Low,Rapeseed &Mustard
5401,2017,Autumn     ,Tamil Nadu,235255,906616.0,3.967857143,3.853758687381777,High,Rice
5402,2017,Summer     ,Tamil Nadu,276272,1234550.0,4.451428571,4.468603405339665,High,Rice
5403,2017,Winter     ,Tamil Nadu,1317338,4497284.0,4.139,3.4139180681040098,High,Rice
5404,2017,Kharif     ,Tamil Nadu,13277,5665.0,0.407586207,0.4266777133388567,Low,Sesamum
5405,2017,Rabi       ,Tamil Nadu,28305,17389.0,0.600714286,0.6143437555202261,Low,Sesamum
5406,2017,Kharif     ,Tamil Nadu,18166,22198.0,1.445909091,1.2219530991963008,Medium,Small millets
5407,2017,Rabi       ,Tamil Nadu,586,723.0,1.2335,1.233788395904437,Medium,Small millets
5408,2017,Whole Year ,Tamil Nadu,171856,17155603.0,94.5,99.82545270458988,Very High,Sugarcane
5409,2017,Kharif     ,Tamil Nadu,542,1057.0,1.972777778,99.82545270458988,Medium,Sunflower
5410,2017,Rabi       ,Tamil Nadu,6207,4936.0,0.895555556,0.7952311905912679,Low,Sunflower
5411,2017,Whole Year ,Tamil Nadu,302,7946.0,26.33944444,26.311258278145694,Very High,Sweet potato
5412,2017,Whole Year ,Tamil Nadu,9378,2715116.0,34.53967742,34.219550312563015,Very High,Tapioca
5413,2017,Whole Year ,Tamil Nadu,3788,5710.0,1.594545455,1.5073917634635692,Medium,Tobacco
5414,2017,Whole Year ,Tamil Nadu,18080,73134.0,4.338888889,4.045022123893805,High,Turmeric
5415,2017,Kharif     ,Tamil Nadu,58422,53226.0,0.892,0.9110609017151072,Low,Urad
5416,2017,Rabi       ,Tamil Nadu,367910,248377.0,0.679666667,0.6751026066157484,Low,Urad
5417,2018,Kharif     ,Andhra Pradesh,976,13684.0,4.153333333,5.447745901639344,High,Arecanut
5418,2018,Kharif     ,Andhra Pradesh,245675,44213.0,0.311538462,0.1799654014449984,Low,Arhar/Tur
5419,2018,Rabi       ,Andhra Pradesh,4099,1352.0,0.31,0.3298365454989022,Low,Arhar/Tur
5420,2018,Kharif     ,Andhra Pradesh,20932,21212.0,0.982466216,0.3298365454989022,Medium,Bajra
5421,2018,Rabi       ,Andhra Pradesh,1182,1586.0,1.353333333,1.341793570219966,Medium,Bajra
5422,2018,Whole Year ,Andhra Pradesh,59098,6223680.0,126.3876923,105.3111780432502,Very High,Banana
5423,2018,Kharif     ,Andhra Pradesh,112612,99169.0,0.982466216,0.8806255106027777,Medium,Cashewnut
5424,2018,Kharif     ,Andhra Pradesh,34682,14535.0,0.374285714,0.4190934778847817,Low,Castor seed
5425,2018,Rabi       ,Andhra Pradesh,1839,637.0,0.41,0.4190934778847817,Low,Castor seed
5426,2018,Whole Year ,Andhra Pradesh,104530,13684.0,15636.63231,15030.134889505403,Very High,Coconut 
5427,2018,Rabi       ,Andhra Pradesh,1569,360.0,0.331428571,0.2294455066921606,Low,Coriander
5428,2018,Kharif     ,Andhra Pradesh,616870,1482941.0,0.982466216,2.4039765266587776,Medium,Cotton(lint)
5429,2018,Rabi       ,Andhra Pradesh,3404,8162.0,2.251666667,2.3977673325499413,Medium,Cotton(lint)
5430,2018,Kharif     ,Andhra Pradesh,13385,1381.0,0.176666667,0.1031751961150541,Low,Cowpea(Lobia)
5431,2018,Rabi       ,Andhra Pradesh,13621,6960.0,0.53,0.5109756992878643,Low,Cowpea(Lobia)
5432,2018,Kharif     ,Andhra Pradesh,143497,450822.0,2.991666667,3.141682404510199,Medium,Dry chillies
5433,2018,Rabi       ,Andhra Pradesh,14931,50585.0,0.982466216,3.3879177550063626,High,Dry chillies
5434,2018,Kharif     ,Andhra Pradesh,296,536.0,3.134,1.8108108108108107,High,Ginger
5435,2018,Kharif     ,Andhra Pradesh,31,5.0,0.5,0.1612903225806451,Low,Gram
5436,2018,Rabi       ,Andhra Pradesh,477851,242641.0,1.027272727,0.5077754362761614,Medium,Gram
5437,2018,Kharif     ,Andhra Pradesh,687139,332910.0,0.982466216,0.4844871270587174,Medium,Groundnut
5438,2018,Rabi       ,Andhra Pradesh,60806,13684.0,2.72,2.121780745321185,Medium,Groundnut
5439,2018,Kharif     ,Andhra Pradesh,57122,10517.0,0.136,0.1841147018661811,Low,Horse-gram
5440,2018,Rabi       ,Andhra Pradesh,61676,27729.0,0.555384615,0.4495914131915169,Low,Horse-gram
5441,2018,Kharif     ,Andhra Pradesh,15114,1957.0,0.206363636,0.1294825989149133,Low,Jowar
5442,2018,Rabi       ,Andhra Pradesh,140651,227506.0,1.477777778,1.6175213827132406,Medium,Jowar
5443,2018,Kharif     ,Andhra Pradesh,151,0.0,0.0,0.0,Low,Linseed
5444,2018,Kharif     ,Andhra Pradesh,104370,431440.0,3.716923077,4.13375491041487,High,Maize
5445,2018,Rabi       ,Andhra Pradesh,161853,1131719.0,5.788461538,6.9922645857660966,High,Maize
5446,2018,Kharif     ,Andhra Pradesh,9378,29662.0,9.88,10.10974778459441,Very High,Mesta
5447,2018,Kharif     ,Andhra Pradesh,17874,13684.0,0.608461538,0.2935548841893253,Low,Moong(Green Gram)
5448,2018,Rabi       ,Andhra Pradesh,103081,79502.0,0.678461538,0.7712575547385067,Low,Moong(Green Gram)
5449,2018,Kharif     ,Andhra Pradesh,23,7.0,0.3,0.3043478260869565,Low,Niger seed
5450,2018,Rabi       ,Andhra Pradesh,5797,1843.0,0.285,0.3179230636536139,Low,Niger seed
5451,2018,Kharif     ,Andhra Pradesh,941981,2321558.0,4.400769231,0.3179230636536139,High,Oilseeds total
5452,2018,Rabi       ,Andhra Pradesh,114507,148801.0,1.439230769,0.3179230636536139,Medium,Oilseeds total
5453,2018,Kharif     ,Andhra Pradesh,24750,677050.0,0.982466216,27.355555555555554,Very High,Onion
5454,2018,Rabi       ,Andhra Pradesh,5021,299805.0,80.268,59.71021708822944,Very High,Onion
5455,2018,Rabi       ,Andhra Pradesh,11259,8745.0,2.346666667,0.7767119637623234,Medium,Other  Rabi pulses
5456,2018,Kharif     ,Andhra Pradesh,2454,810.0,0.32,0.3300733496332518,Low,Other Kharif pulses
5457,2018,Kharif     ,Andhra Pradesh,486,2992.0,7.44,6.156378600823046,Very High,Potato
5458,2018,Rabi       ,Andhra Pradesh,970,13684.0,8.096666667,6.212371134020619,Very High,Potato
5459,2018,Kharif     ,Andhra Pradesh,23993,29467.0,1.305555556,1.228149877047472,Medium,Ragi
5460,2018,Rabi       ,Andhra Pradesh,8149,13853.0,1.781111111,1.699963185666953,Medium,Ragi
5461,2018,Rabi       ,Andhra Pradesh,4485,1545.0,0.25,0.3444816053511705,Low,Rapeseed &Mustard
5462,2018,Kharif     ,Andhra Pradesh,1563887,5243250.0,3.263846154,3.3527038718270568,High,Rice
5463,2018,Rabi       ,Andhra Pradesh,644417,2991289.0,0.982466216,4.641853023740839,High,Rice
5464,2018,Kharif     ,Andhra Pradesh,9378,6.0,0.15,0.15,Low,Safflower
5465,2018,Rabi       ,Andhra Pradesh,380,60.0,0.1525,0.1578947368421052,Low,Safflower
5466,2018,Kharif     ,Andhra Pradesh,16598,4489.0,0.234166667,0.2704542715989878,Low,Sesamum
5467,2018,Rabi       ,Andhra Pradesh,31114,8326.0,0.3,0.2675965803175419,Low,Sesamum
5468,2018,Kharif     ,Andhra Pradesh,10053,4483.0,0.56,0.4459365363573063,Low,Small millets
5469,2018,Rabi       ,Andhra Pradesh,2684,1291.0,0.557142857,0.4809985096870343,Low,Small millets
5470,2018,Kharif     ,Andhra Pradesh,1411,2718.0,1.7425,1.926293408929837,Medium,Soyabean
5471,2018,Rabi       ,Andhra Pradesh,5,10.0,2.0,2.0,Medium,Soyabean
5472,2018,Kharif     ,Andhra Pradesh,101525,8056925.0,84.04769231,79.3590248707215,Very High,Sugarcane
5473,2018,Kharif     ,Andhra Pradesh,3248,1810.0,0.994285714,0.5572660098522167,Low,Sunflower
5474,2018,Rabi       ,Andhra Pradesh,10081,7363.0,0.459230769,0.7303838904870549,Low,Sunflower
5475,2018,Kharif     ,Andhra Pradesh,91,1476.0,17.15,16.21978021978022,Very High,Sweet potato
5476,2018,Rabi       ,Andhra Pradesh,418,8479.0,18.64777778,20.284688995215312,Very High,Sweet potato
5477,2018,Kharif     ,Andhra Pradesh,7350,86912.0,0.982466216,11.824761904761903,Very High,Tapioca
5478,2018,Rabi       ,Andhra Pradesh,83,743.0,11.4425,8.951807228915662,Very High,Tapioca
5479,2018,Kharif     ,Andhra Pradesh,24635,327589.0,57.1205,13.297706515120764,Very High,Tobacco
5480,2018,Rabi       ,Andhra Pradesh,83743,128477.0,2.023636364,1.5341819614773773,Medium,Tobacco
5481,2018,Kharif     ,Andhra Pradesh,22364,18119.0,0.754615385,0.8101860132355572,Low,Urad
5482,2018,Rabi       ,Andhra Pradesh,295651,292412.0,0.782307692,0.9890445153238108,Low,Urad
5483,2018,Rabi       ,Andhra Pradesh,102,19.0,0.095,0.1862745098039215,Low,Wheat
5484,2018,Kharif     ,Andhra Pradesh,94090,1965083.0,0.982466216,20.885141885428844,Very High,other oilseeds
5485,2018,Kharif     ,Puducherry,52,78.0,1.5,1.5,Medium,Arecanut
5486,2018,Kharif     ,Puducherry,7,17.0,2.43,2.4285714285714284,Medium,Bajra
5487,2018,Rabi       ,Puducherry,1,3.0,3.0,2.4285714285714284,Medium,Bajra
5488,2018,Summer     ,Puducherry,3,8.0,2.67,2.6666666666666665,Medium,Bajra
5489,2018,Kharif     ,Puducherry,262,9124.0,0.982466216,34.82442748091603,Very High,Banana
5490,2018,Kharif     ,Puducherry,11,15.0,1.36,1.3636363636363635,Medium,Black pepper
5491,2018,Kharif     ,Puducherry,145,61.0,0.416666667,0.4206896551724138,Low,Cashewnut
5492,2018,Whole Year ,Puducherry,1877,17923000.0,8363.155,9548.74800213106,Very High,Coconut 
5493,2018,Kharif     ,Puducherry,283,294.0,1.515,1.03886925795053,Medium,Cotton(lint)
5494,2018,Kharif     ,Puducherry,1,14.0,14.0,14.0,Very High,Dry chillies
5495,2018,Rabi       ,Puducherry,9378,21.0,10.5,10.5,Very High,Dry chillies
5496,2018,Summer     ,Puducherry,3,41.0,13.67,10.5,Very High,Dry chillies
5497,2018,Kharif     ,Puducherry,3,9.0,3.0,3.0,Medium,Groundnut
5498,2018,Rabi       ,Puducherry,271,867.0,3.2,3.199261992619926,High,Groundnut
5499,2018,Summer     ,Puducherry,13,42.0,3.23,3.230769230769231,High,Groundnut
5500,2018,Kharif     ,Puducherry,4,10.0,2.5,2.5,Medium,Jowar
5501,2018,Summer     ,Puducherry,1,3.0,3.0,3.0,Medium,Jowar
5502,2018,Rabi       ,Puducherry,5,4.0,0.835,0.8,Low,Moong(Green Gram)
5503,2018,Summer     ,Puducherry,660,274.0,0.66,0.4151515151515151,Low,Moong(Green Gram)
5504,2018,Kharif     ,Puducherry,1,3.0,0.982466216,3.0,Medium,Onion
5505,2018,Summer     ,Puducherry,1,6.0,6.0,6.0,High,Onion
5506,2018,Rabi       ,Puducherry,62,62.0,1.0,1.0,Low,Other  Rabi pulses
5507,2018,Kharif     ,Puducherry,1,1.0,1.0,1.0,Low,Other Kharif pulses
5508,2018,Summer     ,Puducherry,10,10.0,1.0,1.0,Low,Other Summer Pulses
5509,2018,Kharif     ,Puducherry,26,60.0,2.31,2.3076923076923075,Medium,Ragi
5510,2018,Rabi       ,Puducherry,1,3.0,3.0,3.0,Medium,Ragi
5511,2018,Summer     ,Puducherry,14,35.0,0.982466216,2.5,Medium,Ragi
5512,2018,Kharif     ,Puducherry,4298,16082.0,3.373333333,3.741740344346208,High,Rice
5513,2018,Rabi       ,Puducherry,9048,30635.0,3.976666667,3.3858311229000884,High,Rice
5514,2018,Summer     ,Puducherry,4515,16626.0,2.885,3.682392026578073,Medium,Rice
5515,2018,Kharif     ,Puducherry,2,2.0,1.0,1.0,Low,Sesamum
5516,2018,Rabi       ,Puducherry,5,4.0,0.8,0.8,Low,Sesamum
5517,2018,Summer     ,Puducherry,120,103.0,0.52,0.8583333333333333,Low,Sesamum
5518,2018,Kharif     ,Puducherry,9,11.0,1.22,0.8583333333333333,Medium,Small millets
5519,2018,Kharif     ,Puducherry,1444,187720.0,130.0,130.0,Very High,Sugarcane
5520,2018,Kharif     ,Puducherry,3,24.0,8.0,8.0,Very High,Sweet potato
5521,2018,Kharif     ,Puducherry,9378,4537.0,32.25,8.0,Very High,Tapioca
5522,2018,Rabi       ,Puducherry,6,147.0,24.5,24.5,Very High,Tapioca
5523,2018,Kharif     ,Puducherry,6,15.0,2.5,2.5,Medium,Turmeric
5524,2018,Kharif     ,Puducherry,6,5.0,0.83,0.8333333333333334,Low,Urad
5525,2018,Rabi       ,Puducherry,9378,155.0,1.0,1.0,Low,Urad
5526,2018,Summer     ,Puducherry,338,13684.0,0.753333333,0.4497041420118343,Low,Urad
5527,2018,Rabi       ,Assam,67210,47324.0,0.727407407,0.7041214105043893,Low,Arecanut
5528,2018,Kharif     ,Assam,5550,4628.0,0.847407407,0.8338738738738739,Low,Arhar/Tur
5529,2018,Whole Year ,Assam,51113,917792.0,17.68037037,17.956136403654646,Very High,Banana
5530,2018,Whole Year ,Assam,3388,7476.0,2.131111111,17.956136403654646,Medium,Black pepper
5531,2018,Kharif     ,Assam,724,336.0,0.62,0.4640883977900552,Low,Castor seed
5532,2018,Whole Year ,Assam,20752,13684.0,8664.686667,7720.990747879722,Very High,Coconut 
5533,2018,Kharif     ,Assam,843,431.0,0.626190476,0.5112692763938316,Low,Cotton(lint)
5534,2018,Whole Year ,Assam,19847,18984.0,0.877037037,0.5112692763938316,Low,Dry chillies
5535,2018,Whole Year ,Assam,17865,166272.0,0.982466216,9.307136859781696,Very High,Ginger
5536,2018,Rabi       ,Assam,2244,13684.0,0.644,0.7018716577540107,Low,Gram
5537,2018,Kharif     ,Assam,65789,761571.0,11.11888889,11.575962546930338,Very High,Jute
5538,2018,Rabi       ,Assam,4763,2898.0,0.597826087,0.6084400587864791,Low,Linseed
5539,2018,Kharif     ,Assam,32264,105003.0,2.868518519,3.2544941730721546,Medium,Maize
5540,2018,Rabi       ,Assam,26731,19573.0,0.721153846,0.7322210167969773,Low,Masoor
5541,2018,Kharif     ,Assam,3287,19722.0,5.711153846,6.0,High,Mesta
5542,2018,Rabi       ,Assam,11113,7703.0,0.66,0.6931521641320976,Low,Moong(Green Gram)
5543,2018,Kharif     ,Assam,5674,3129.0,0.538636364,0.6931521641320976,Low,Niger seed
5544,2018,Whole Year ,Assam,8211,84835.0,0.982466216,10.331871879186457,Very High,Onion
5545,2018,Rabi       ,Assam,14865,12264.0,0.664074074,0.8250252270433905,Low,Other  Rabi pulses
